code,energy_kcal_100g,energy_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,sodium_100g,predict
55989130583,400.0,1674.0,12.307692307692,6.1538461538462,50.769230769231,27.692307692308,21.538461538462,1.0,0.4,2
4037014955237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0060383022358,200.0,837.0,0.0,0.0,46.666666666667,40.0,1.0,3.0833333333333,1.23333333333332,3
2213811011990,402.0,1682.0,30.0,20.0,0.0,0.0,32.0,1.6,0.64,2
3460422349854,674.0,2820.0,63.5,4.5,9.3,5.0,12.8,0.002,0.0008,0
42255611,35.0,146.0,0.0,0.0,8.6,8.6,0.0,0.0,0.0,1
676235010697,70.0,293.0,4.0,0.0,5.0,1.0,2.0,0.275,0.11,1
7630054474644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
850021383121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
704108409721003181,87.0,364.0,1.0,0.3,2.5,0.5,17.0,2.0,0.8,1
4001103001037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2350970005436,479.0,2004.0,41.0,27.0,1.5,0.5,26.0,1.5,0.6,2
9345905006131,2.479999923706,10.0,0.0,0.0,0.48000001907348,0.35999999046326,0.0,0.0,0.0,1
26037806,463.0,1937.0,16.0,8.7,54.0,0.0,5.7,0.0,0.0,2
7640133041414,483.0,2021.0,26.7,26.7,54.0,54.0,6.8,0.1,0.04,2
8004263504468,517.0,2163.0,28.0,20.0,55.0,25.0,0.3,0.0,0.0,2
3083680805629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5601050034530,15.0,63.0,0.1,0.0,1.4,1.2,2.2,0.04,0.016,1
825530204403,395.0,1653.0,17.38,9.5,52.88,31.62,6.25,0.595,0.238,2
8430236514507,33.0,138.0,1.1,0.1,5.1,4.8,0.4,0.7,0.28,1
5055036901659,235.0,983.0,0.4,0.0,54.9,13.4,3.1,3.9,1.56,3
8052286872781,327.0,1368.0,0.5,0.1,77.0,58.0,1.5,0.0,0.0,2
8480009493409,79.0,331.0,0.7,0.1,4.7,0.0,13.5,1.5,0.6,1
0628176471167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8437017728672,303.0,1268.0,0.0,0.0,76.0,74.0,0.3,0.0,0.0,3
0038900028794,54.0,226.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,1
2200000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8421691846296,17.0,71.0,0.3,0.1,0.8,0.3,1.5,0.09,0.036,1
840011102542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3379140138636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5010251464082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3350031774881,464.0,1936.0,28.0,9.6,40.0,31.0,11.0,0.13,0.052,2
3237850002565,163.0,682.0,14.3,1.9,5.3,4.4,1.5,1.4,0.56,3
80704980,61.5,257.0,0.024,0.0,15.2,15.2,0.06,0.0,0.0,1
3460778513763,111.0,464.0,1.8,1.1,7.2,3.4,15.1,1.0,0.4,1
8430807029942,311.0,1301.0,20.0,7.6,1.0,1.0,32.0,5.0,2.0,3
882724020416,224.0,937.0,15.79,5.92,2.63,1.32,14.47,3.29,1.316,3
70734534188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8711521971763,305.0,1276.0,8.0,1.7,49.0,1.1,8.1,1.2,0.48,3
25675015470,470.0,1966.0,20.7,12.7,60.9,21.5,7.0,1.0,0.4,2
9352042003367,559.54545454545,2341.0,38.181818181818,7.2727272727273,49.090909090909,46.818181818182,4.5454545454545,0.10227272727273,0.040909090909092,0
8480010180213,116.0,485.0,2.7,1.6,20.0,19.0,2.7,0.2,0.08,1
74175321918,78.0,326.0,0.0,0.0,19.53,14.06,0.78,0.0,0.0,1
7501791646970,0.0,1090.0,0.0,0.0,64.0,48.7,0.0,0.0593,0.0237,3
3299430066190,161.0,674.0,0.3,0.0,37.7,34.5,0.2,2.8,1.12,3
21185540,84.0,351.0,1.4,0.9,7.9,4.8,10.0,0.36,0.144,1
91510105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7357914793294,585.0,2448.0,9.6,7.55,36.25,6.12,7.41,0.0,0.0,0
9312353003890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8690804357671,0.0,0.0,0.0,0.0,4.5,1.2,0.0,0.0,0.0,1
77777777772222222,120.75,505.0,4.65,2.28,9.3,1.71,7.47,0.6,0.24,3
21908455549,357.0,1494.0,1.79,0.0,85.71,28.57,7.14,0.86106,0.344424,2
15554079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5203937015139,360.0,1506.0,0.0,0.0,90.0,61.0,0.0,0.01,0.004,2
8714073115456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3760248980539,121.0,506.0,2.7,0.3,15.0,0.5,67.4,0.0,0.0,3
61736115,43.0,180.0,0.0,0.0,11.0,10.0,0.5,0.0,0.0,1
74682510065,50.0,209.0,0.0,0.0,11.66,9.58,0.0,0.006,0.0024,1
5605466905378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
860240002659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41268195602,857.0,3586.0,100.0,14.29,0.0,0.0,0.0,0.0,0.0,0
5060284550146,206.0,862.0,8.7,3.0,23.0,2.1,7.8,0.98,0.392,3
3564700998809,274.0,1146.0,11.0,2.4000000953674,33.0,0.5,9.8000001907349,1.3999999761581,0.55999999046324,3
3596710462285,64.0,268.0,3.6,2.2,4.8,4.8,3.2,0.09,0.036,1
56183002508,261.0,1092.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,3
64042003511,466.66666666667,1953.0,23.333333333333,13.333333333333,66.666666666667,46.666666666667,3.3333333333333,0.375,0.15,2
4009900540551,170.0,710.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,3
4892030049304,0.0,412.0,20.6,5.88,52.9,35.3,5.88,0.149,0.0598,1
854681000336,89.285714285714,374.0,1.7857142857143,0.22321428571429,12.5,7.1428571428571,4.4642857142857,0.0,0.0,1
16439719,156.0,653.0,8.2,3.4,12.0,1.1,8.3,0.67,0.268,3
3250391127399,128.0,536.0,4.8,2.2,12.9,1.8,7.3,0.9,0.36,3
6001007288846,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
776992181071,465.0,1946.0,23.0,11.5,60.0,35.0,5.0,0.1225,0.049,2
8052286871920,396.0,1657.0,19.0,1.3,45.0,3.3,14.0,1.3,0.52,2
4562192362947,340.0,1423.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2
5014908008421,419.0,1753.0,14.2,2.0,58.7,2.1,13.8,0.0,0.0,2
3275550005097,109.2,457.0,6.5,0.4,5.6,5.5,5.4,3.9,1.56,1
59788850,4.0,17.0,0.5,0.1,0.5,0.5,0.5,0.95,0.38,1
4306188411444,17.0,71.0,0.5,0.1,1.6,1.5,1.8,10.0,4.0,1
3760109020527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3258561330884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3596710406470,369.0,1544.0,29.0,21.0,0.5,0.5,27.0,0.60000002384186,0.240000009536744,2
13800101365,116.0,485.0,5.22,1.0,10.84,2.01,6.02,0.7525,0.301,1
3330720250988,197.0,824.0,0.5,0.1,48.0,48.0,0.5,0.03,0.012,3
747599417481,275.0,1151.0,1.25,0.0,67.5,40.0,0.0,0.40625,0.1625,3
8423390100747,93.0,391.0,2.1,1.3,15.6,14.8,2.8,0.11,0.044,1
3477690000516,357.0,1494.0,12.0,6.8,48.0,11.0,11.0,1.2,0.48,2
24016193,468.0,1958.0,5.5,1.0,55.5,14.8,34.5,0.19,0.076,2
815473014023,70.833333333333,296.0,3.3333333333333,2.0833333333333,5.8333333333333,5.4166666666667,3.75,0.28125,0.1125,1
3415581686937,293.0,1226.0,21.7,10.0,19.4,18.4,4.7,0.33,0.132,3
207237012145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2205725004359,109.0,456.0,1.8,0.4,3.0,2.7,20.0,1.5,0.6,1
5057753917609,0.0,837.0,6.6,3.5,23.3,3.3,10.4,1.0,0.4,3
3083353911909,0.0,439.0,6.0,2.4,9.0,1.0,3.4,0.9,0.36,1
884394006462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
819893020848,550.0,2301.0,32.5,20.0,65.0,60.0,2.5,0.0,0.0,2
2099461190557,16.0,67.0,0.2,0.0,2.3,2.3,1.0,1.1,0.44,1
90433696,38.0,159.0,0.0,0.0,8.89999961853027,8.89999961853027,0.0,0.0,0.0,1
3256226192938,507.0,2122.0,26.0,17.0,52.0,3.0,13.0,1.8,0.72,2
51900150067,175.0,732.0,12.28,4.39,3.51,1.75,15.79,3.115,1.246,3
8011175003361,458.0,1916.0,2.5,0.9,0.5,0.5,21.0,1.8,0.72,2
357470,124.0,519.0,4.3,0.7,11.4,3.1,9.2,0.44,0.176,3
3760000753845,253.0,1059.0,7.6,0.8,36.3,0.9,9.1,0.6,0.24,3
3270190026761,567.0,2337.0,59.0,4.4,3.5,0.5,6.0,1.5,0.6,0
2000000267753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
704420601922001150,132.0,552.0,6.0,2.5,1.5,0.6,18.0,2.5,1.0,3
4012824403758,1.0,4.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,1
8436551977010,1.0,4.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,1
5012427074002,402.0,1682.0,35.0,2.4,21.0,20.0,0.7,1.2,0.48,2
3023290220573,131.0,548.0,3.9,2.6,18.6,16.3,4.9,0.26,0.104,3
7622300246259,255.0,1067.0,25.0,2.8,5.8,1.6,0.7,1.78,0.712,3
8032986790011,421.0,1761.0,23.5,7.9000000953674,49.099998474121,9.3999996185303,6.0999999046326,1.4,0.56,2
5000000000777,390.0,1632.0,2.9,0.5,79.0,2.2,11.9,0.8,0.32,2
8018161009062,67.0,280.0,0.0,0.0,15.0,14.0,0.7,0.01,0.004,1
56920407276,70.0,293.0,2.0,1.25,9.5,9.0,2.5,0.0,0.0,1
0233360976832,23.0,96.0,0.0,0.0,5.7,5.7,0.0,0.0,0.0,1
04151233569,233.0,975.0,0.0,0.0,60.0,53.33,0.0,0.0825,0.033,3
2100397003795,310.0,1297.0,22.0,16.0,0.0,0.0,28.0,22.0,8.8,3
8436033875391,184.0,770.0,11.0,1.4,1.3,0.0,18.0,1.8,0.72,3
5010044007090,243.0,1017.0,3.0,0.9,42.2,4.1,9.8,0.98,0.392,3
4099200009940,212.0,887.0,3.8,0.7,34.0,2.9,5.3,0.95,0.38,3
8711997001650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0627987582284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3596710462209,46.0,195.0,1.6,1.0,4.8,4.8,3.2,0.1,0.04,1
3272770097062,296.0,1237.0,26.0,20.7,10.7,9.4,5.5,1.4,0.56,3
5011032679824,386.0,1615.0,4.0999999046326,0.40000000596046,74.0,0.5,9.8000001907349,0.41,0.164,2
04305109,0.0,0.0,0.0,0.0,50.0,0.0,0.0,3.75,1.5,1
8428653089272,97.0,406.0,7.8,0.9,4.1,0.7,1.1,1.0,0.4,1
03637920,533.0,2230.0,29.0,17.0,62.0,48.0,5.0,0.5,0.2,2
26019369,357.0,1494.0,0.5,0.1,81.0,0.2,6.8,0.0,0.0,2
60383993535,150.0,628.0,15.0,3.3333,3.3333,0.0,0.6667,2.41666675,0.9666667,3
789011554428,438.0,1833.0,23.6,6.63,18.8,0.15,40.15,0.0,0.0,2
4751007733212,185.0,774.0,13.5,1.39999997615814,6.0,1.5,9.0,0.0,0.0,3
11110053268,259.25925925926,1085.0,3.7037037037037,0.0,55.555555555556,11.111111111111,11.111111111111,0.87962962962962,0.351851851851848,3
8712423021372,180.0,753.0,18.0,16.6,3.35,1.72,0.4,0.1,0.04,3
8004800006110,455.0,1904.0,13.9,7.0,73.7,24.3,8.2,0.8,0.32,2
8436002220429,361.0,1510.0,19.4,2.5,30.0,0.5,13.0,0.38,0.152,2
11110904263,433.0,1812.0,13.33,3.33,73.33,10.0,6.67,1.5825,0.633,2
671425100509,391.30434782609,1637.0,6.5217391304348,0.0,73.913043478261,4.3478260869565,13.04347826087,1.4130434782609,0.56521739130436,2
3390390008388,655.0,2708.0,54.2,6.9,23.0,14.7,13.3,0.01,0.004,0
8420309200925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41335344858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71279301099,150.0,628.0,13.0,2.5,7.0,1.0,3.0,0.65,0.26,3
8054608124011,1.0,4.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,1
2979429005263,366.0,1531.0,31.0,19.0,0.8,0.8,21.0,1.3,0.52,2
23035461,417.0,1748.0,23.0,15.0,45.0,26.0,5.8,0.82,0.328,2
4260266398754,375.0,1569.0,0.6,0.1,84.2,1.6,7.3,0.0,0.0,2
29062577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
876681006903,422.0,1770.0,22.2,6.67,0.0,8.89,6.67,1070.0,429.0,2
8413164009680,499.0,2088.0,25.0,2.8,59.0,2.1,8.0,0.7,0.28,2
20637644,147.0,615.0,5.7,2.2,13.0,1.0,11.0,0.56,0.224,3
8437012542006,527.0,2205.0,28.97,13.7,59.1,34.3,7.6,0.6,0.24,2
73410028025,250.0,1046.0,6.25,0.0,46.88,6.25,9.38,0.9775,0.391,3
7614700003853,260.0,1088.0,0.3,0.3,74.0,0.3,17.0,0.0,0.0,3
3664346303057,398.0,1682.0,7.8,4.0,79.0,47.0,3.1,0.6,0.24,2
2107605006357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
760573095239,37.509377344336,157.0,0.0,0.0,7.5018754688672,0.0,0.0,0.0,0.0,1
57316012937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5200114490093,824.0,3448.0,91.6,15.3,0.0,0.0,0.0,0.0,0.0,0
4099100155310,250.0,1046.0,20.0,0.0,20.0,0.0,0.0,1.75,0.7,3
3556071234754,271.0,1134.0,3.4,0.8,49.9,2.7,8.3,1.52,0.608,3
2232419047491,135.0,565.0,4.5,1.6,0.7,0.7,23.0,2.0,0.8,3
5410413265005,527.0,2205.0,28.1,16.5,61.1,34.3,6.2,0.54,0.216,2
11225186356,263.16,1101.0,0.0,0.0,63.16,63.16,0.0,0.1337,0.05348,3
8436018960999,414.0,1732.0,19.0,1.7,55.0,34.0,0.0,0.85,0.34,2
8437003557019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4099100077087,566.66666666667,2371.0,46.666666666667,8.3333333333333,30.0,6.6666666666667,16.666666666667,0.0,0.0,0
8017596123909,348.0,1456.0,1.6,0.3,71.0,1.5,10.0,1.5,0.6,2
75706151080,263.16,1101.0,14.29,6.77,18.8,2.26,11.28,1.8334,0.73336,3
855290003244,400.0,1674.0,5.71,0.0,82.86,48.57,2.86,1.285,0.514,2
5010511473052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8445303150014,350.0,1464.0,0.1,0.0,90.0,89.0,1.0,0.0,0.0,2
71018022551,570.0,2385.0,47.0,8.0,30.0,5.0,17.0,0.48,0.192,0
3760234980796,302.0,1264.0,27.0,9.0,1.2,0.8,16.0,2.3,0.92,3
3168930159568,15.0,65.0,0.0,0.0,3.7,3.5,0.0,0.02,0.008,1
8712561480369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
75243203624,253.0,1059.0,14.74,8.42,29.47,22.11,3.16,0.355,0.142,3
5998200564352,550.0,2301.0,60.0,42.0,1.4,0.8,1.1,0.02,0.008,2
3266191009742,667.0,2791.0,62.3,4.24,7.5,6.1,19.1,0.0015,0.0006,0
61077760082,226.0,946.0,2.0,0.4,40.0,1.3,10.66,0.41,0.164,3
5060452360218,14.0,59.0,0.1,0.1,3.4,0.0,0.0,0.1,0.04,1
46100002315,294.0,1230.0,20.59,11.76,5.88,0.0,23.53,1.9125,0.765,3
217644056618,95.0,397.0,0.6,0.6,1.2,1.2,21.0,1.0,0.4,1
0038259134252,500.0,2092.0,16.666666666667,8.3333333333333,75.0,58.333333333333,0.0,0.10416666666667,0.041666666666668,2
2000000000830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4008960217311,328.0,1372.0,26.0,19.0,0.5,0.5,23.0,1.9,0.76,2
0012700440451,357.0,1494.0,1.79,0.0,73.21,0.0,12.5,0.0,0.0,2
4902703011719,191.0,799.0,6.1,1.0,22.5,18.6,11.5,12.2,4.88,3
2321227003925,131.0,548.0,0.7,0.2,14.6,0.5,16.6,1.5,0.6,3
7622210726193,238.0,996.0,0.4,0.3,96.0,0.1,0.2,0.0,0.0,3
3147699103722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3230890438479,0.0,732.0,10.0,2.4,2.8,1.6,18.0,1.2,0.48,3
8888426768016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34000124916,500.0,2092.0,28.125,18.75,59.375,56.25,6.25,0.1953125,0.078125,2
3029309011040,300.0,1255.0,6.3,0.6,52.0,6.0,7.2,1.1,0.44,3
4388840219056,381.0,1594.0,0.6,0.1,85.0,3.0,7.3,0.78,0.312,2
8422584026153,368.0,1540.0,1.6,0.3,77.9,2.2,9.4,1.4,0.56,2
8012666063864,55.0,230.0,0.5,0.0,13.0,9.9,0.5,0.0,0.0,1
30034093471,45.0,188.0,0.0,0.0,12.11,12.11,0.0,0.015,0.006,1
7290110113469,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0127,0.00508,1
41415018082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3100080006118,54.0,226.0,3.8,1.4,3.8,0.7,1.4,0.8,0.32,1
41220864584,91.549295774648,383.0,0.70422535211268,0.0,0.70422535211268,0.0,21.12676056338,0.5105633802817,0.20422535211268,1
2303697002547,153.0,640.0,1.3,0.5,19.2,1.5,14.2,1.5,0.6,3
83502098768,400.0,1674.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2
901390,3.0,13.0,0.10000000149012,0.10000000149012,0.5,0.40000000596046,0.10000000149012,0.0,0.0,1
2477875020538,204.0,854.0,16.0,6.0,2.9,0.9,12.0,1.8,0.72,3
8017596004161,531.0,2222.0,32.0,15.0,52.0,51.0,7.6,0.22,0.088,2
30034910747,500.0,2092.0,21.428571428571,3.5714285714286,67.857142857143,0.0,7.1428571428571,0.75892857142857,0.303571428571428,2
3770001619828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0628451728122,20.0,84.0,0.0,0.0,4.8,3.2,0.8,0.74,0.296,1
07060519,451.0,1890.0,18.7,11.0,65.9,44.0,4.4,0.11,0.044,2
9310090052768,433.888888888889,1815.0,22.7777777777778,5.16666677263048,51.9444444444444,32.2222222222222,4.83333322736952,0.0,0.0,2
3033610073864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8470001629265,14.0,59.0,10.0,4.4,35.0,15.0,30.0,0.52,0.208,1
9010158017356,341.0,1439.0,1.5,0.3,50.0,1.1,26.0,0.01,0.004,2
11110851109,714.0,2987.0,78.57,10.71,0.0,0.0,0.0,1.6975,0.679,0
3270720017221,754.0,3155.0,75.0,6.5,3.8,3.0,12.0,0.0,0.0,0
0858638004217,67.0,280.0,0.0,0.0,20.0,20.0,0.0,0.6675,0.267,1
8414529011003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9677189470408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49022977952,500.0,2092.0,26.470588235294,14.705882352941,64.705882352941,32.352941176471,5.8823529411765,0.29411764705883,0.117647058823532,2
8964000102978,555.0,2322.0,35.0,4.0,55.0,2.0,5.0,1.75,0.7,2
2350776012928,411.0,1720.0,34.0,25.0,2.0,2.0,25.0,2.0,0.8,2
681131036429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4800361412605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29049462,486.0,2033.0,28.9,7.0,43.9,42.5,9.8,0.0,0.0,2
51000227461,67.0,280.0,2.5,0.0,9.17,6.67,1.67,0.895,0.358,1
760020504243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8424818466384,98.0,410.0,5.3,0.9,9.4,7.0,1.9,1.2,0.48,1
7861024606639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8051566317356,336.0,1406.0,2.7,0.4,56.9,1.6,16.7,0.16,0.064,2
8431573030064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8025916119297,425.0,1778.0,21.0,3.0,51.0,27.0,6.8000001907349,0.88,0.352,2
8051411940029,498.0,2084.0,28.0,9.0,55.0,18.0,4.0,0.52,0.208,2
12688403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8718754503587,169.0,707.0,4.23,0.68,28.5,15.4,4.6,4.8,1.92,3
68384302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8719128163413,250.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8436038262707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5425030793329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0604565080530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2302970003059,206.0,862.0,14.8,4.6,3.3,1.1,15.3,1.5,0.6,3
3596710402755,32.0,136.0,0.5,0.0,7.9,7.8,0.5,0.03,0.012,1
8410376047264,434.0,1816.0,23.0,13.0,64.0,1.0,3.0,0.23,0.092,2
2304176002966,100.0,418.0,3.2,1.1,0.4,0.4,17.4,1.0,0.4,1
819893031714,500.0,2092.0,26.923076923077,17.307692307692,65.384615384615,57.692307692308,7.6923076923077,0.14423076923077,0.057692307692308,2
859967007399,333.33333333333,1395.0,0.0,0.0,76.666666666667,66.666666666667,6.6666666666667,0.0,0.0,2
4000521004491,250.0,1046.0,15.0,8.0,26.0,16.0,3.0,0.0,0.0,3
3256299360548,528.0,2209.0,30.0,2.6,55.0,3.8,7.8,2.1,0.84,2
3760126831656,38.0,159.0,0.0,0.0,9.4,9.1,0.0,0.0,0.0,1
24003438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5052909291008,159.0,665.0,12.7,2.6,8.4,1.9,2.5,0.0,0.0,3
7311310026806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8009004808461,33.0,138.0,0.3,0.1,4.9,4.2,1.7,0.5,0.2,1
250168021656,381.0,1594.0,19.0,9.5,47.0,14.0,6.0,0.72,0.288,2
681131070317,400.0,1674.0,36.67,5.0,16.67,13.33,0.0,0.5425,0.217,2
3271670100841,242.0,1013.0,19.2,0.1,16.6,0.1,4.0,0.1,0.04,3
688267011924,70.0,293.0,0.0,0.0,17.97,15.62,0.0,0.0,0.0,1
8857122559778,3.0,13.0,0.0,0.0,0.2,0.0,0.5,2.5,1.0,1
4056489318705,212.0,887.0,8.8999996185303,1.0,4.6999998092651,0.5,28.200000762939,1.6000000238419,0.64000000953676,3
5010793377581,25.0,105.0,0.2,0.0,4.0,4.0,1.4,0.0,0.0,1
5202576043626,66.0,276.0,2.0,1.4,3.9,3.9,8.0,0.0,0.0,1
9688360493604,201.0,841.0,18.4,3.1,7.5,2.4,1.1,0.0,0.0,3
7610184082209,660.0,2761.0,65.0,57.0,7.4,7.4,6.9,0.09,0.036,0
8024370079536,656.0,2745.0,64.0,42.0,6.1,4.1,14.0,0.0,0.0,0
9501101320079,420.0,1757.0,6.0,0.0,74.0,74.0,15.0,0.3429,0.13716,2
2274603043360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8437012601284,203.0,849.0,0.5,0.1,47.3,47.0,0.5,0.1,0.04,3
5000159493093,486.0,2033.0,23.0,9.0,61.0,53.0,8.1,0.57,0.228,2
3760020050382,24.0,100.0,1.33,0.18,2.28,0.57,0.4,0.14095,0.05638,1
11110899811,364.0,1523.0,6.06,0.0,69.7,0.0,9.09,2.2725,0.909,2
0259777322390,188.0,787.0,14.0,2.70000004768372,7.30000019073486,1.20000004768372,7.59999990463257,0.0,0.0,3
681131062831,312.0,1305.0,16.73,8.55,26.02,2.6,14.5,1.43,0.572,3
3061435003513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4028700800115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3222476844651,336.0,1427.0,0.3,0.1,81.0,0.0,1.8,1.8,0.72,2
5601355101272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8006130502027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0011822617284,571.0,2389.0,46.43,8.93,28.57,3.57,17.86,0.9825,0.393,0
3770001274003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
856215001048,266.66666666667,1116.0,8.8888888888889,3.3333333333333,44.444444444444,0.0,8.8888888888889,1.3888888888889,0.55555555555556,3
84114900258,500.0,2092.0,28.57,1.79,57.14,3.57,7.14,1.4275,0.571,2
7622210605405,164.0,686.0,6.0,2.0,25.0,1.0,2.0,0.0,0.0,3
597404200322001892,229.0,958.0,11.0,3.9,0.6,0.0,32.0,5.0,2.0,3
9300633636883,243.0,1017.0,3.5,1.0,39.0,2.5,10.300000190735,0.40000000596046,0.160000002384184,3
20734749,428.57142857143,1793.0,14.285714285714,1.7857142857143,71.428571428571,0.0,7.1428571428571,1.1160714285714,0.44642857142856,2
0280030006290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
270190021087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
09848730019,370.0,1548.0,4.35,0.0,69.57,2.17,10.87,1.3575,0.543,2
5014276000607,390.0,1632.0,6.0,3.1,55.0,6.3,14.0,1.3,0.52,2
2295771038903,22.0,92.0,22.0,8.0,2.3,2.1,11.0,1.2,0.48,1
7613312123829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1588548585,5.0,21.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1
8002330004293,102.0,427.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,1
5601312307044,143.0,596.0,9.5,6.3,4.6,4.1,9.8,0.27,0.108,3
7017590910575,75.0,314.0,1.5,1.0,12.0,10.0,0.08,0.21,0.084,1
0001630000354,342.0,1431.0,0.0,0.0,84.0,68.0,4.0,0.33,0.132,2
8437014025828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4796010771103,205.0,858.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,3
4002359003349,60.0,251.0,0.0,0.4,0.0,3.9,1.1,0.7900001,0.31600004,1
8006890689334,42.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
766536032884,500.0,2092.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2
